;user_id;item_id
11630;592714;[7626, 12173, 7210, 10942, 12841, 3587, 682, 144, 1106, 3940]
11631;953967;[15297, 4151, 142, 4880, 5658, 11778, 8636, 1844, 10440, 13865]
11632;729060;[15297, 4151, 9728, 10440, 13865, 4880, 3734, 142, 8636, 1844]
11633;320600;[15297, 4151, 4880, 3734, 13865, 142, 10440, 2657, 9996, 8636]
11634;418217;[16237, 1986, 9381, 3066, 6233, 7748, 4250, 15233, 1050, 10077]
11635;645356;[10440, 13865, 9728, 142, 15297, 4151, 12995, 4880, 8636, 1844]
11636;879218;[10440, 13865, 9728, 15297, 142, 4880, 9996, 4151, 2657, 3734]
11637;383768;[13865, 10440, 9728, 4880, 3734, 15297, 4151, 142, 2657, 8636]
11638;926122;[9728, 14317, 13865, 12173, 7626, 16361, 10440, 1785, 13018, 12841]
11639;962410;[9728, 1785, 11754, 7626, 13865, 12173, 5693, 1287, 10440, 15464]
11640;270205;[15297, 4151, 4880, 13865, 142, 3734, 10440, 2657, 9728, 9996]
11641;60711;[9728, 13865, 14317, 12173, 7626, 10440, 10942, 1785, 3734, 12841]
11642;760039;[9728, 10440, 1844, 13865, 14703, 9169, 142, 14741, 15297, 12995]
11643;752338;[7571, 16166, 13545, 3182, 13243, 7582, 16270, 13159, 4718, 5411]
11644;453624;[15297, 3734, 7571, 4151, 13865, 10440, 9728, 4880, 2657, 142]
11645;814829;[9728, 13865, 3734, 7571, 10440, 13018, 15297, 4151, 4880, 16166]
11646;111487;[12173, 7626, 14317, 9728, 7210, 10942, 1785, 12841, 13865, 5693]
11647;276687;[16166, 3182, 11749, 11985, 13243, 5411, 10761, 7582, 3834, 12965]
11648;986756;[7210, 7626, 12173, 10942, 3587, 12841, 144, 682, 8821, 3940]
11649;1027667;[9728, 10440, 13865, 7829, 3734, 7102, 4457, 142, 14431, 15297]
11650;473668;[14470, 101, 15531, 12463, 1916, 15297, 15096, 2358, 14684, 11345]
11651;827471;[15297, 4151, 4880, 5658, 142, 16228, 2657, 3734, 10440, 9996]
11652;498853;[9728, 7571, 15297, 13865, 3734, 13018, 4151, 10440, 16166, 11310]
11653;691081;[7571, 3734, 13018, 3182, 16166, 15297, 13865, 4151, 9728, 13915]
11654;1028442;[10440, 13865, 9728, 142, 12995, 9996, 4880, 2657, 3734, 15297]
11655;198619;[7571, 3734, 3182, 13865, 16166, 13018, 9728, 16270, 2954, 10440]
11656;193767;[12820, 1287, 9728, 10073, 2237, 11754, 5693, 15464, 11018, 1785]
11657;552520;[13865, 9728, 10440, 12995, 3734, 4880, 4457, 15297, 142, 4151]
11658;893419;[7571, 16166, 3182, 13243, 7582, 5411, 10761, 11985, 16270, 4718]
11659;504002;[9169, 10077, 9381, 9728, 16237, 657, 14431, 288, 3509, 14916]
11660;1042111;[7571, 16166, 3182, 13243, 13018, 13545, 15297, 7582, 13915, 10761]
11661;84709;[13865, 10440, 12995, 9728, 9996, 7102, 4495, 12324, 2657, 3734]
11662;919078;[10440, 13865, 15297, 9728, 3734, 4151, 4880, 142, 2657, 9996]
11663;76914;[9728, 10440, 13865, 15297, 4151, 1844, 142, 3734, 4880, 8636]
11664;777411;[7343, 7597, 6162, 12356, 13849, 7829, 11118, 8581, 13223, 14717]
11665;323558;[15297, 4151, 142, 13865, 10440, 3734, 9728, 2657, 4880, 3935]
11666;628505;[15297, 4151, 10440, 142, 4880, 13865, 9728, 9996, 2657, 8636]
11667;300386;[13865, 9728, 10440, 3734, 4880, 15297, 4151, 142, 12995, 2657]
11668;280407;[15297, 4151, 4880, 13865, 10440, 3734, 142, 2657, 9728, 9996]
11669;164680;[9728, 13865, 10440, 3734, 12995, 14317, 4457, 12173, 5693, 7102]
11670;350800;[7626, 12173, 9728, 10942, 1785, 14317, 12841, 7210, 5693, 5754]
11671;493931;[13865, 7571, 9728, 3734, 13018, 10440, 16166, 3182, 14317, 4880]
11672;412208;[7571, 16166, 3182, 16270, 13018, 11756, 5411, 7582, 13243, 4718]
11673;167962;[15297, 4151, 142, 1844, 10440, 9728, 14703, 8636, 4880, 13865]
11674;1074839;[4880, 15297, 10440, 4151, 142, 13865, 9996, 2657, 8636, 9728]
11675;694700;[15297, 10440, 4151, 13865, 4880, 142, 9728, 3734, 2657, 9996]
11676;820798;[7571, 16166, 3182, 13018, 5411, 10761, 7582, 13915, 16270, 11749]
11677;929298;[14153, 11749, 11985, 13243, 3888, 3834, 15078, 14890, 1978, 14927]
11678;1074499;[15297, 4151, 7571, 3734, 6192, 4880, 142, 11778, 13865, 16166]
11679;302581;[13865, 9728, 10440, 3734, 15297, 12995, 4880, 4151, 142, 4457]
11680;431611;[13865, 9728, 10440, 12995, 4880, 3734, 4457, 5693, 1449, 12981]
11681;512532;[9728, 13865, 10440, 12995, 7102, 4457, 7829, 1844, 142, 14741]
11682;376700;[9728, 13865, 10440, 11754, 4436, 15464, 12995, 1785, 1844, 3734]
11683;37122;[15297, 16228, 13262, 2657, 9996, 10440, 4151, 3734, 142, 15163]
11684;1073549;[9728, 1785, 13865, 10440, 7626, 12173, 5693, 14317, 11754, 1287]
11685;592214;[4880, 15297, 4151, 9996, 142, 2657, 5658, 10440, 16228, 2616]
11686;326023;[15297, 4151, 142, 9728, 10440, 1844, 13865, 14470, 8636, 4880]
11687;685024;[15297, 4151, 7571, 4880, 3734, 142, 6809, 5658, 5424, 14461]
11688;96057;[7571, 11756, 8581, 6033, 16270, 16166, 13223, 4448, 3182, 15422]
11689;501860;[16166, 3182, 7571, 13243, 5411, 10761, 7582, 11985, 11749, 13159]
11690;838700;[11074, 10746, 15845, 8585, 4250, 8581, 6256, 3693, 7748, 3310]
11691;826056;[13865, 10440, 9728, 3734, 15297, 4151, 4880, 2657, 142, 7571]
11692;379264;[15297, 4151, 9728, 1844, 4880, 142, 10440, 13865, 8636, 3734]
11693;152705;[10440, 13865, 4880, 4151, 9728, 15297, 142, 3734, 9996, 2657]
11694;840423;[12820, 1287, 9728, 2237, 5693, 1785, 15464, 11018, 11754, 10073]
11695;44416;[10440, 13865, 142, 9996, 2657, 3734, 15297, 4880, 4151, 9728]
11696;940208;[9728, 13865, 10440, 7571, 3734, 14317, 13018, 7626, 1785, 12173]
11697;641778;[9728, 13865, 10440, 3734, 7829, 4457, 7102, 12995, 10464, 14431]
11698;173181;[7210, 144, 1106, 3940, 3587, 7626, 12173, 682, 10942, 12849]
11699;219380;[15297, 9728, 13865, 4151, 10440, 3734, 142, 4880, 2657, 7571]
11700;857660;[15297, 4151, 3734, 7571, 4880, 13865, 10440, 9728, 142, 2657]
11701;112752;[10440, 4880, 15297, 142, 13865, 9996, 4151, 2657, 3734, 8636]
11702;123454;[13865, 10440, 12995, 9728, 7102, 7829, 9996, 12324, 4457, 10464]
11703;898370;[9728, 10440, 13865, 142, 14431, 9169, 10464, 7829, 7102, 3734]
11704;547483;[7571, 3734, 13865, 9728, 15297, 10440, 13018, 4151, 4880, 16166]
11705;628944;[14961, 16361, 14415, 676, 11322, 1418, 6404, 15021, 12820, 3693]
11706;731708;[9728, 10440, 15297, 1844, 142, 4151, 13865, 14703, 8636, 4880]
11707;400085;[15297, 10440, 4151, 4880, 13865, 142, 9728, 9996, 2657, 3734]
11708;934691;[16228, 2616, 3773, 15399, 6382, 14461, 15297, 4151, 4880, 5658]
11709;397625;[4880, 4151, 15297, 10440, 13865, 3734, 9728, 11237, 7417, 8636]
11710;734419;[15297, 13865, 4151, 10440, 3734, 9728, 4880, 142, 2657, 8636]
11711;941397;[10440, 13865, 9728, 15297, 142, 4151, 9996, 4880, 3734, 2657]
11712;387290;[7571, 3734, 13018, 13865, 15297, 9728, 4151, 16166, 4880, 10440]
11713;862398;[9728, 5693, 12173, 1785, 14317, 13865, 1287, 12995, 7626, 2237]
11714;447616;[1418, 12356, 13849, 3693, 10077, 6162, 13223, 10464, 14814, 2220]
11715;429183;[15297, 4151, 10440, 13865, 4880, 9728, 142, 3734, 2657, 8636]
11716;250822;[15297, 4151, 142, 9728, 10440, 1844, 13865, 14470, 8636, 11778]
11717;589036;[9728, 13865, 10440, 3734, 15297, 4151, 4880, 142, 2657, 12995]
11718;801817;[7571, 13545, 16166, 13018, 11756, 16270, 16244, 11188, 3182, 15297]
11719;211884;[15297, 10440, 4151, 9728, 13865, 142, 3734, 4880, 2657, 9996]
11720;229920;[16166, 3182, 7571, 13243, 5411, 11985, 10761, 11749, 7582, 16270]
11721;426009;[9728, 7626, 12173, 5693, 1785, 13865, 14317, 11754, 10440, 10942]
11722;795060;[7571, 9728, 13865, 3734, 13018, 10440, 16166, 3182, 7626, 14317]
11723;82817;[7571, 16166, 3182, 5411, 10761, 7582, 13243, 13018, 16270, 13915]
11724;963206;[13865, 10440, 9728, 7829, 3734, 7102, 142, 2657, 12995, 9996]
11725;875723;[13865, 10440, 9728, 3734, 142, 15297, 9996, 2657, 12995, 4880]
11726;750715;[15297, 4151, 4880, 10440, 142, 13865, 3734, 2657, 9728, 8636]
11727;1023938;[5754, 11754, 1287, 12173, 5693, 3095, 7626, 10073, 7210, 11018]
11728;729735;[16166, 7571, 3182, 10761, 5411, 13018, 11749, 7626, 7582, 12965]
11729;682584;[13865, 9728, 10440, 12995, 3734, 14317, 4457, 7102, 7829, 5693]
11730;243116;[15297, 101, 4151, 14470, 9728, 1844, 12463, 1916, 15531, 142]
11731;195178;[7571, 16166, 3182, 13018, 10761, 5411, 11749, 7582, 13915, 13243]
11732;463346;[15297, 4151, 142, 9728, 11778, 10440, 13865, 3734, 4880, 3935]
11733;103289;[13865, 10440, 9728, 3734, 2657, 9996, 4880, 12995, 7829, 7102]
11734;449167;[9728, 7571, 13865, 13018, 3734, 10440, 16166, 15297, 3182, 4151]
11735;600771;[10440, 9728, 4151, 13865, 4880, 15297, 14703, 142, 1844, 8636]
11736;156442;[10440, 13865, 9728, 12995, 9996, 142, 4495, 7829, 7102, 2657]
11737;128628;[12173, 7626, 1785, 9728, 7210, 14317, 5693, 12841, 10942, 3095]
11738;81969;[15297, 4151, 4880, 142, 10440, 3734, 13865, 5658, 2657, 8636]
11739;267400;[15297, 10440, 4151, 1844, 9728, 142, 14703, 13865, 4880, 8636]
11740;1056267;[9728, 10440, 1844, 13865, 14703, 15297, 142, 4151, 8636, 12995]
11741;430031;[10746, 11074, 8585, 15845, 3310, 1090, 4250, 3693, 6256, 8581]
11742;700868;[13865, 10440, 15297, 3734, 4151, 4880, 9728, 142, 2657, 9996]
11743;195050;[13243, 16166, 5411, 3182, 10761, 11985, 7582, 11749, 9506, 14942]
11744;399111;[9728, 12995, 10440, 13865, 7102, 2237, 4457, 657, 14741, 14703]
11745;1034179;[9728, 10440, 13865, 12995, 4457, 1785, 7102, 15464, 5693, 2237]
11746;478150;[9169, 288, 14916, 657, 13668, 6089, 6626, 11936, 10077, 16237]
11747;871082;[7626, 12173, 10942, 7210, 1785, 12841, 5754, 3095, 3587, 682]
11748;1073243;[7571, 16166, 3182, 13018, 10761, 7582, 5411, 13915, 13243, 3734]
11749;102332;[15297, 4151, 9728, 10440, 13865, 142, 1844, 101, 14470, 4880]
11750;364557;[15297, 4151, 11778, 8373, 142, 1844, 14470, 5658, 12770, 4716]
11751;620268;[15297, 4151, 13865, 9728, 10440, 4880, 142, 3734, 8636, 2657]
11752;748547;[13865, 9728, 10440, 3734, 15297, 7571, 4151, 4880, 13018, 142]
11753;504793;[7571, 3734, 13865, 15297, 9728, 4151, 10440, 13018, 4880, 16166]
11754;314319;[7571, 15297, 9728, 3734, 4151, 13018, 13865, 10440, 16166, 4880]
11755;389740;[9728, 1287, 5693, 14317, 12173, 1785, 7626, 11754, 12841, 5754]
11756;129444;[7571, 13865, 3734, 9728, 13018, 10440, 15297, 4151, 16166, 4880]
11757;952795;[9728, 13865, 10440, 14317, 5693, 12995, 1785, 3734, 4457, 1287]
11758;247507;[9728, 13865, 10440, 3734, 15297, 7829, 4151, 142, 4457, 7102]
11759;768631;[15297, 4151, 13865, 9728, 3734, 10440, 4880, 142, 2657, 7571]
11760;339442;[7571, 16166, 13018, 3182, 3734, 9728, 13865, 16270, 13915, 15297]
11761;913620;[15297, 4151, 11778, 6192, 7476, 5658, 142, 4716, 4880, 3935]
11762;221092;[4880, 15297, 9996, 10440, 142, 4151, 13865, 8636, 7417, 7107]
11763;922929;[10440, 13865, 9728, 12995, 4880, 9996, 142, 3734, 2657, 15297]
11764;414133;[7571, 9728, 13018, 7626, 13865, 16166, 3734, 12173, 14317, 3182]
11765;191147;[13865, 10440, 9728, 4880, 12995, 3734, 15297, 142, 4151, 9996]
11766;581457;[13223, 8581, 15422, 1418, 14814, 12356, 3693, 676, 6033, 13849]
11767;309213;[1844, 15297, 14703, 4151, 101, 14470, 142, 9728, 8373, 11778]
11768;614938;[7571, 3734, 15297, 13865, 10440, 4151, 9728, 4880, 2657, 16166]
11769;942362;[7571, 16166, 3182, 13018, 5411, 10761, 7582, 11749, 13915, 16270]
11770;130471;[13865, 9728, 10440, 3734, 15297, 4880, 4151, 2657, 142, 7571]
11771;648765;[7571, 16166, 3182, 13865, 13018, 3734, 9728, 16270, 11756, 2954]
11772;634562;[13865, 10440, 9728, 12995, 4880, 3734, 2657, 15297, 9996, 142]
11773;381539;[9728, 13865, 10440, 15297, 4151, 3734, 142, 2657, 4880, 7829]
11774;417003;[9728, 7626, 12173, 14317, 1785, 13865, 10942, 12841, 10440, 7210]
11775;1075992;[7210, 7626, 12173, 12841, 10942, 5754, 3095, 3587, 1785, 144]
11776;396613;[9728, 13865, 7626, 12173, 1785, 5693, 10440, 14317, 11754, 12995]
11777;374973;[15297, 10440, 13865, 142, 4151, 9728, 4880, 3734, 2657, 9996]
11778;551437;[7571, 16166, 3182, 13018, 3734, 11749, 5411, 10761, 13243, 13915]
11779;70841;[9728, 13865, 12356, 10440, 7829, 6162, 13849, 1418, 14814, 7102]
11780;732958;[7210, 12173, 7626, 144, 3587, 10942, 12841, 682, 3940, 1106]
11781;38611;[15297, 4151, 142, 4880, 10440, 5658, 11778, 8636, 3734, 13865]
11782;571259;[13865, 9728, 10440, 3734, 4880, 12995, 142, 4151, 15297, 2657]
11783;949009;[15297, 4151, 4880, 13865, 10440, 9728, 142, 3734, 8636, 2657]
11784;155061;[12173, 7626, 7210, 14317, 10942, 12841, 11348, 12623, 8821, 14264]
11785;771261;[9728, 13865, 10440, 15297, 4880, 4151, 3734, 142, 8636, 12995]
11786;598260;[10440, 13865, 9728, 3734, 142, 15297, 7829, 2657, 9996, 4151]
11787;65845;[9728, 13865, 10440, 16361, 3734, 10464, 676, 4457, 9169, 7102]
11788;1067494;[15297, 4151, 101, 9728, 142, 14470, 1844, 10440, 12463, 15531]
11789;595586;[9728, 13865, 10440, 12995, 7102, 4457, 7829, 14741, 3734, 142]
11790;791227;[10440, 15297, 9728, 4151, 13865, 142, 4880, 1844, 9996, 8636]
11791;947353;[10440, 9728, 13865, 4880, 15297, 3734, 4151, 12995, 142, 9996]
11792;820778;[7571, 9728, 13018, 7626, 11310, 15297, 4151, 3734, 12173, 16166]
11793;433477;[16166, 7571, 3182, 5411, 10761, 13243, 7582, 11985, 11749, 13159]
11794;569200;[7571, 16166, 3182, 5411, 10761, 13243, 7582, 16270, 11749, 13915]
11795;658537;[7626, 12173, 10942, 7210, 3587, 682, 6738, 12841, 144, 1106]
11796;451073;[9728, 1844, 10440, 14703, 13865, 15297, 4151, 142, 8636, 6402]
11797;445447;[16166, 7571, 3182, 5411, 10761, 13243, 7582, 11749, 16270, 11985]
11798;708877;[9728, 10440, 7829, 14431, 9169, 10077, 13865, 7102, 4457, 10464]
11799;684199;[9728, 13865, 15297, 10440, 4151, 4880, 3734, 142, 8636, 2657]
11800;591558;[9728, 13865, 10440, 15297, 4151, 3734, 1844, 142, 4880, 8636]
11801;418126;[9728, 13865, 10440, 3734, 12995, 4880, 15297, 4457, 4151, 142]
11802;431282;[16166, 7571, 5411, 3182, 10761, 11749, 7582, 16270, 11985, 13243]
11803;262220;[15297, 4151, 9728, 142, 11778, 3734, 4880, 13865, 10440, 1844]
11804;289280;[7626, 12173, 13018, 16166, 7571, 11310, 10942, 12841, 14317, 3182]
11805;340522;[7626, 12173, 10942, 14317, 9728, 1785, 12841, 7210, 5693, 5754]
11806;1071651;[9728, 13865, 10440, 16361, 7102, 10464, 657, 12995, 4457, 7829]
11807;709896;[9728, 13865, 10440, 15297, 4151, 3734, 4880, 142, 1844, 8636]
11808;781445;[7571, 16166, 3182, 13243, 7582, 5411, 16270, 10761, 4718, 13915]
11809;784939;[9728, 11754, 13865, 10440, 15464, 5693, 1785, 4436, 12995, 1287]
11810;27832;[7571, 16166, 3182, 13018, 9728, 3734, 13865, 16270, 5411, 10761]
11811;380507;[16228, 2616, 15399, 6382, 3773, 14461, 4880, 15297, 1131, 4151]
11812;555093;[9728, 10440, 13865, 12995, 14703, 2237, 8447, 4457, 12981, 7102]
11813;439304;[15297, 14470, 101, 15531, 12463, 4151, 1844, 142, 9728, 1916]
11814;730847;[15297, 4151, 4880, 142, 2657, 3734, 10440, 9996, 16228, 5658]
11815;75434;[15297, 7571, 4151, 3734, 9728, 13865, 4880, 13018, 16166, 10440]
11816;1092910;[9728, 10440, 13865, 657, 7829, 7102, 9169, 12995, 10464, 14431]
11817;143604;[15297, 4151, 4880, 142, 5658, 3734, 11778, 8636, 10440, 9728]
11818;689024;[12085, 1791, 5709, 14705, 5722, 15500, 15475, 3488, 7115, 3400]
11819;38306;[10440, 13865, 9728, 142, 9996, 15297, 2657, 7829, 4495, 7102]
11820;701810;[13865, 10440, 9996, 2657, 9728, 4880, 142, 3734, 15297, 12995]
11821;1081694;[15297, 1916, 15531, 4716, 4731, 931, 14470, 101, 5732, 1399]
11822;277337;[7626, 12173, 10942, 14317, 7210, 12841, 16166, 13018, 7571, 11310]
11823;874545;[9728, 13865, 10440, 12995, 3734, 4880, 4457, 14741, 142, 8636]
11824;714655;[10077, 9381, 2647, 9169, 5838, 14607, 3066, 13038, 288, 5325]
11825;119167;[13865, 10440, 9728, 12995, 4880, 9996, 142, 3734, 2657, 15297]
11826;505100;[15297, 4151, 4880, 142, 1844, 8636, 10440, 5658, 9728, 13865]
11827;717789;[7626, 12173, 10942, 12841, 7210, 14317, 13018, 11310, 1785, 9728]
11828;1085513;[9728, 15297, 13865, 4151, 10440, 142, 3734, 1844, 9169, 14431]
11829;537427;[9728, 13865, 10440, 142, 7829, 7102, 14431, 12995, 1844, 15297]
11830;519706;[7571, 3182, 16166, 5411, 16270, 7582, 10761, 2954, 13243, 4718]
11831;992312;[9728, 1785, 11754, 5693, 13865, 10440, 7626, 12995, 12173, 15464]
11832;1053421;[9728, 13865, 10440, 3734, 12995, 4880, 4151, 4457, 15297, 142]
11833;806076;[9728, 13865, 10440, 12995, 7102, 4457, 3734, 7829, 142, 12981]
11834;981025;[7210, 12173, 11348, 12841, 7626, 1553, 8821, 14317, 5754, 12623]
11835;264342;[15297, 4151, 142, 10440, 9728, 13865, 1844, 14470, 8636, 4880]
11836;5510;[7626, 12173, 11754, 1785, 5693, 5754, 7210, 3095, 12841, 9728]
11837;1059465;[9728, 11754, 12173, 1785, 7626, 5693, 1287, 5754, 14317, 12841]
11838;581127;[15297, 4151, 13865, 10440, 3734, 9728, 4880, 142, 2657, 7571]
11839;731929;[13865, 10440, 9728, 4880, 3734, 12995, 9996, 2657, 142, 15297]
11840;544610;[15096, 15531, 13058, 14470, 101, 12463, 14684, 9070, 1873, 2358]
11841;285388;[13865, 7626, 12173, 9728, 3734, 4880, 7571, 10440, 14317, 13018]
11842;717479;[4880, 13865, 10440, 3734, 2657, 15297, 9996, 4151, 142, 9728]
11843;111700;[15297, 4151, 13865, 9728, 3734, 10440, 4880, 7571, 142, 8636]
11844;923551;[14317, 12173, 9728, 7626, 12841, 7210, 1785, 10942, 13865, 5693]
11845;937049;[16166, 3182, 11985, 13243, 11749, 5411, 10761, 16270, 7582, 7571]
11846;230137;[15297, 4151, 142, 5658, 4880, 11778, 3734, 2657, 16228, 7476]
11847;330078;[15297, 13865, 10440, 4151, 9728, 3734, 4880, 142, 2657, 9996]
11848;509053;[15297, 4151, 4880, 10440, 142, 2657, 13865, 9996, 3734, 9728]
11849;941418;[10440, 13865, 9728, 4880, 3734, 15297, 9996, 142, 2657, 12995]
11850;592867;[7571, 3182, 16166, 13243, 13545, 11985, 741, 7582, 4718, 5411]
11851;80723;[10440, 15297, 13865, 9728, 142, 4151, 3734, 9996, 2657, 4880]
11852;428459;[11778, 15297, 12770, 4716, 15531, 13058, 4731, 8373, 14470, 9070]
11853;578517;[9728, 13865, 10440, 3734, 15297, 4880, 4151, 142, 12995, 7571]
11854;448791;[13865, 9728, 10440, 3734, 15297, 7571, 2657, 4880, 4151, 142]
11855;347966;[16166, 3182, 10761, 7571, 5411, 11749, 11985, 13243, 7582, 13018]
11856;509504;[15297, 13865, 10440, 3734, 4151, 9728, 142, 4880, 2657, 7571]
11857;510478;[16228, 2616, 15399, 6382, 3773, 4880, 15297, 14461, 4151, 2657]
11858;531920;[9728, 13865, 10440, 7102, 12995, 7829, 4457, 10464, 657, 142]
11859;1036288;[16228, 2616, 15297, 15399, 4880, 4151, 3773, 6382, 14461, 5658]
11860;757645;[1418, 3693, 13223, 13849, 14814, 12356, 8581, 676, 15422, 10077]
11861;24349;[7571, 15297, 3734, 4151, 13865, 4880, 10440, 2657, 9728, 142]
11862;429040;[7626, 9728, 12173, 1785, 5693, 14317, 7210, 10942, 12841, 3095]
11863;406141;[9728, 10440, 13865, 142, 14431, 7829, 9169, 10464, 15297, 10077]
11864;923535;[15297, 4151, 142, 10440, 4880, 13865, 9728, 3734, 2657, 9996]
11865;604798;[13865, 10440, 9728, 12995, 7102, 3734, 4457, 4880, 12324, 9996]
11866;512999;[7571, 13018, 16166, 3182, 9728, 3734, 13865, 16270, 13915, 10761]
11867;562260;[13865, 10440, 9728, 4880, 142, 3734, 15297, 4151, 12995, 9996]
11868;661622;[15297, 4151, 142, 13865, 4880, 10440, 8636, 9728, 14703, 1844]
11869;381631;[9728, 15297, 10440, 1844, 4151, 13865, 142, 14703, 9169, 8636]
11870;1046298;[13865, 10440, 9728, 4880, 12995, 3734, 4151, 142, 15297, 8636]
11871;773417;[7210, 7626, 12173, 10942, 682, 144, 3940, 1106, 3587, 12841]
11872;96333;[15297, 4151, 4880, 16228, 2657, 3734, 9996, 10440, 142, 14461]
11873;681871;[7210, 12173, 7626, 12841, 5754, 3095, 10942, 8821, 3587, 682]
11874;1077636;[13865, 9728, 3734, 10440, 7571, 15297, 2657, 4151, 4880, 13018]
11875;944675;[15297, 4151, 10440, 142, 13865, 4880, 9728, 3734, 9996, 2657]
11876;252083;[9728, 11754, 1287, 12820, 2237, 15464, 10073, 1785, 5693, 2852]
11877;811640;[15297, 4151, 3734, 13865, 10440, 4880, 7571, 142, 2657, 9728]
11878;1000311;[15297, 4151, 7571, 3734, 11778, 4880, 142, 13865, 5658, 6192]
11879;762116;[7571, 7626, 16166, 13018, 12173, 9728, 14317, 3182, 10942, 10761]
11880;512744;[13865, 10440, 9728, 4880, 12995, 3734, 2657, 4151, 142, 9996]
11881;375721;[9728, 13865, 10440, 12995, 142, 3734, 15297, 4880, 4151, 1844]
11882;568306;[15297, 4151, 9728, 142, 1844, 10440, 11778, 13865, 3734, 4880]
11883;228882;[9728, 13865, 10440, 1844, 657, 9169, 12995, 142, 14703, 3734]
11884;172583;[7571, 16166, 13018, 3182, 3734, 13865, 9728, 13915, 10761, 11749]
11885;283951;[9728, 10440, 13865, 7829, 7102, 10464, 14431, 142, 9169, 12995]
11886;615642;[11749, 5411, 11985, 3182, 16166, 13243, 10761, 16270, 7582, 3834]
11887;116764;[9728, 13865, 10440, 3734, 4457, 7102, 657, 7829, 9169, 15297]
11888;665103;[9728, 13865, 10440, 4880, 4151, 15297, 3734, 142, 8636, 11237]
11889;982905;[15297, 4151, 9728, 13865, 3734, 10440, 142, 7571, 4880, 8636]
11890;991880;[16166, 7571, 3182, 13243, 5411, 10761, 11985, 7582, 11749, 16270]
11891;288814;[10440, 142, 9728, 1844, 15297, 14703, 13865, 4151, 9169, 14431]
11892;877297;[4880, 10440, 13865, 4151, 15297, 142, 9728, 9996, 8636, 3734]
11893;753938;[9728, 10440, 7829, 13865, 10077, 14431, 9169, 10464, 7102, 8986]
11894;376694;[16228, 2616, 6382, 4880, 15399, 3773, 9996, 2657, 15297, 14461]
11895;233204;[13865, 15297, 10440, 3734, 4151, 4880, 2657, 142, 9728, 9996]
11896;779709;[9728, 7626, 12173, 13865, 1785, 14317, 10440, 5693, 10942, 12841]
11897;791198;[9728, 15297, 13865, 4151, 142, 10440, 3734, 1844, 8636, 9169]
11898;888363;[15297, 9728, 4151, 13865, 3734, 10440, 142, 7571, 4880, 8636]
11899;260969;[9728, 13865, 10440, 12995, 4880, 5693, 3734, 1785, 14317, 11754]
11900;227119;[15297, 142, 4151, 13865, 9996, 2657, 10440, 4880, 3734, 9728]
11901;430000;[7626, 12173, 10942, 7210, 14317, 12841, 13018, 3587, 8821, 11348]
11902;39183;[15297, 4151, 9728, 142, 10440, 13865, 1844, 3734, 11778, 8636]
11903;1058005;[15297, 4151, 142, 4880, 5658, 10440, 1844, 11778, 8636, 9728]
11904;16119;[9728, 13865, 3734, 10440, 15297, 7571, 13018, 4151, 4880, 142]
11905;899188;[9728, 13865, 10440, 15297, 4151, 3734, 4880, 1844, 142, 8636]
11906;420302;[12173, 7626, 14317, 7210, 12841, 10942, 1785, 5693, 9728, 3095]
11907;845642;[15297, 4151, 142, 4880, 10440, 13865, 3734, 9728, 2657, 9996]
11908;98425;[7343, 12356, 13849, 7597, 13223, 6162, 8581, 14814, 372, 4689]
11909;523053;[10440, 13865, 15297, 4880, 4151, 9728, 142, 3734, 9996, 2657]
11910;17023;[7626, 12173, 14317, 10942, 9728, 12841, 7210, 1785, 11310, 13018]
11911;497856;[15297, 4151, 9728, 13865, 10440, 4880, 142, 8636, 1844, 14703]
11912;81676;[9728, 9169, 1916, 1844, 101, 14470, 10440, 12463, 14431, 15297]
11913;729507;[16166, 7571, 3182, 13018, 10761, 5411, 11749, 7582, 7626, 13915]
11914;781936;[7571, 16166, 3182, 5411, 10761, 13018, 11749, 16270, 7582, 2954]
11915;1048412;[9728, 1785, 11754, 5693, 1287, 7626, 12173, 15464, 14317, 5754]
11916;673822;[15297, 4880, 4151, 142, 2657, 9996, 10440, 16228, 13865, 3734]
11917;266943;[15297, 9728, 4151, 13865, 10440, 142, 3734, 4880, 8636, 1844]
11918;169619;[9169, 1844, 288, 657, 9728, 14703, 10440, 6626, 13668, 142]
11919;810231;[10440, 13865, 9728, 15297, 142, 4151, 3734, 2657, 4880, 9996]
11920;10689;[9728, 10440, 13865, 3734, 15297, 142, 4151, 7829, 2657, 14431]
11921;17922;[7571, 15297, 3734, 4151, 4880, 13865, 3182, 2657, 13018, 10440]
11922;812061;[14153, 13243, 11985, 14890, 14927, 14942, 3834, 973, 15084, 13545]
11923;988362;[7626, 12173, 1785, 9728, 14317, 7210, 5693, 12841, 5754, 10942]
11924;464026;[9728, 10440, 13865, 142, 7829, 7102, 3734, 12995, 10464, 9996]
11925;331861;[9728, 14317, 1785, 12173, 7626, 1287, 7210, 5693, 12841, 13865]
11926;887417;[7626, 12173, 10942, 7210, 1785, 12841, 14317, 9728, 5754, 3095]
11927;137014;[9728, 13865, 10440, 7829, 3734, 7102, 4457, 15297, 12995, 142]
11928;746161;[14470, 15531, 15297, 101, 12770, 13058, 142, 12463, 11345, 1916]
11929;7965;[7571, 16166, 3182, 13243, 7582, 13018, 13545, 5411, 13915, 4718]
11930;614454;[7571, 16166, 13545, 3182, 16270, 11756, 13018, 4718, 13243, 7582]
